Ordem;Operação;Chave de controle;Centro de trabalho;Txt.breve operação;Quantidade operação (MEINH);Qtd.boa confirmada (MEINH);Refugo confirmado (MEINH);Confirmação atividade 2 (ILE02);Data início real de execução;Data fim real da execução
2600067;0020;ZP04;IB023610;JATEAR;6.000;2.121;0;167,559;19/03/2024;19/03/2024
2600067;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;6.000;2.121;0;21,210;19/03/2024;19/03/2024
2600067;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;6.000;2.121;0;21,210;19/03/2024;19/03/2024
2600067;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;6.000;0;33;0,000;15/03/2024;15/03/2024
2600067;0055;ZP05;IB-TXT01;OLEAR;6.000;0;0;0,000;;
2600067;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;6.000;2.084;4;748;19/03/2024;22/03/2024
2600067;0070;ZP28;IB-ENV01;ENV. TERCEIRO;6.000;5.857;0;0,000;21/03/2024;05/04/2024
2600067;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;6.000;5.857;0;0,000;22/03/2024;06/04/2024
2600067;0072;ZP05;IB-REC01;REC. TERCEIRO;6.000;0;0;0,000;;
2600067;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;6.000;2.094;0;780;22/03/2024;25/03/2024
2600067;1000;ZP10;IB329900;QA/LOG/SCH;6.000;5.774;0;912,292;25/03/2024;30/04/2024
2600067;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);6.000;0;0;0,000;;
2600070;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;1.685;0;42;0,000;29/04/2024;29/04/2024
2600070;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.685;1.630;0;47,270;22/03/2024;29/03/2024
2600070;0020;ZP04;IB023610;JATEAR;1.685;1.630;0;154,850;22/03/2024;29/03/2024
2600070;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.685;1.630;0;24,450;22/03/2024;29/03/2024
2600070;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;1.685;1.627;3;25,228;15/03/2024;29/04/2024
2600070;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;1.685;1.627;0;79,723;22/03/2024;29/03/2024
2600070;0060;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;1.685;1.627;0;79,723;22/03/2024;29/03/2024
2600070;0065;ZP05;IB-TXT01;OLEAR;1.685;0;0;0,000;;
2600070;0070;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.685;1.613;14;685;22/03/2024;23/03/2024
2600070;0080;ZP28;IB-ENV01;ENV. TERCEIRO;1.685;1.681;0;0,000;22/03/2024;23/03/2024
2600070;0081;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.685;1.681;0;0,000;25/03/2024;26/03/2024
2600070;0082;ZP05;IB-REC01;REC. TERCEIRO;1.685;0;0;0,000;;
2600070;0090;ZQ01;IB329179;RET.PISTA/LAPIDAR;1.685;1.660;0;472;25/03/2024;27/03/2024
2600070;1000;ZP10;IB329900;QA/LOG/SCH;1.685;1.626;0;173,982;28/03/2024;27/04/2024
2600070;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.685;0;0;0,000;;
2612785;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;2.400;0;0;0,000;;
2612785;0020;ZP28;IB-ENV01;ENV. TERCEIRO;2.400;2.400;0;0,000;07/03/2024;07/03/2024
2612785;0021;ZP07;IB008838;APLICAR CORROTECT;2.400;2.400;0;0,000;13/03/2024;13/03/2024
2612785;0022;ZP05;IB-REC01;REC. TERCEIRO;2.400;0;0;0,000;;
2612785;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.400;0;0;0,000;;
2612791;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;1.200;0;0;0,000;;
2612791;0020;ZP28;IB-ENV01;ENV. TERCEIRO;1.200;1.200;0;0,000;07/03/2024;07/03/2024
2612791;0021;ZP07;IB008838;APLICAR CORROTECT;1.200;1.200;0;0,000;11/03/2024;11/03/2024
2612791;0022;ZP05;IB-REC01;REC. TERCEIRO;1.200;0;0;0,000;;
2612791;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.200;0;0;0,000;;
2613654;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.014;3.006;0;21,042;22/03/2024;28/03/2024
2613654;0020;ZP04;IB023610;JATEAR;3.014;3.006;0;30,060;22/03/2024;28/03/2024
2613654;0030;ZQ04;IB324528;RETIFICAR FACE;3.014;3.006;0;36,072;22/03/2024;28/03/2024
2613654;0035;ZP05;IB-TXT01;OLEAR;3.014;0;0;0,000;;
2613654;0040;ZQ01;IB324712;RETIFICAR DIÂMETRO EXTERNO;3.014;3.003;3;741;22/03/2024;27/03/2024
2613654;0050;ZP28;IB-ENV01;ENV. TERCEIRO;3.014;3.044;0;0,000;26/03/2024;27/03/2024
2613654;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.014;3.044;0;0,000;27/03/2024;28/03/2024
2613654;0052;ZP05;IB-REC01;REC. TERCEIRO;3.014;0;0;0,000;;
2613654;0060;ZQ01;IB329138;RET/LAP PISTA;3.014;2.936;0;733;27/03/2024;28/03/2024
2613654;1000;ZP10;IB329900;QA/LOG/SCH;3.014;2.984;0;143,232;28/03/2024;28/03/2024
2613654;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.014;0;0;0,000;;
2624008;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.000;3.326;0;9,978;28/03/2024;13/04/2024
2624008;0020;ZP04;IB023610;JATEAR;3.000;3.326;0;29,934;28/03/2024;13/04/2024
2624008;0030;ZP04;IB324511;RETIFICAR FACE;3.000;3.326;0;66,520;28/03/2024;13/04/2024
2624008;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;3.000;0;4;0,000;27/03/2024;13/04/2024
2624008;0045;ZP05;IB-TXT01;OLEAR;3.000;0;0;0,000;;
2624008;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;3.000;3.309;13;747;28/03/2024;02/04/2024
2624008;0060;ZP28;IB-ENV01;ENV. TERCEIRO;3.000;3.220;0;0,000;01/04/2024;02/04/2024
2624008;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.000;3.220;0;0,000;02/04/2024;03/04/2024
2624008;0062;ZP05;IB-REC01;REC. TERCEIRO;3.000;0;0;0,000;;
2624008;0070;ZQ01;IB329131;RET/LAP PISTA;3.000;3.010;0;836;03/04/2024;08/04/2024
2624008;1000;ZP10;IB329900;QA/LOG/SCH;3.000;2.904;0;191,664;03/04/2024;13/04/2024
2624008;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.000;0;0;0,000;;
2624744;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.450;2.078;0;2,078;02/04/2024;02/04/2024
2624744;0020;ZP04;IB023610;JATEAR;2.450;2.078;0;20,780;02/04/2024;02/04/2024
2624744;0030;ZQ04;IB324528;RETIFICAR FACE;2.450;2.078;0;31,170;02/04/2024;02/04/2024
2624744;0040;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;2.450;2.078;0;45,716;02/04/2024;02/04/2024
2624744;0045;ZP05;IB-TXT01;OLEAR;2.450;0;0;0,000;;
2624744;0050;ZP28;IB-ENV01;ENV. TERCEIRO;2.450;2.078;0;0,000;02/04/2024;02/04/2024
2624744;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.450;2.078;0;0,000;05/04/2024;05/04/2024
2624744;0052;ZP05;IB-REC01;REC. TERCEIRO;2.450;0;0;0,000;;
2624744;0060;ZP01;IB329112;RET/ LAP PISTA;2.100;0;0;0,000;;
2624744;1000;ZP10;IB329900;QA/LOG/SCH;2.450;1.989;0;226,746;13/04/2024;13/04/2024
2624744;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.450;0;0;0,000;;
2654826;0031;ZP26;IB324528;APONTAMENTO WASTE-SFC;5.068;0;210;0,000;22/04/2024;22/04/2024
2654826;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;5.068;5.051;0;55,561;28/03/2024;22/04/2024
2654826;0020;ZP04;IB023610;JATEAR;5.068;5.051;0;25,255;28/03/2024;22/04/2024
2654826;0030;ZQ04;IB324528;RETIFICAR FACE;5.068;5.050;1;96,273;26/03/2024;22/04/2024
2654826;0040;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;5.068;5.050;0;136,350;28/03/2024;22/04/2024
2654826;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;5.068;5.050;0;136,350;28/03/2024;22/04/2024
2654826;0055;ZP05;IB-TXT01;OLEAR;5.068;0;0;0,000;;
2654826;0060;ZP28;IB-ENV01;ENVIAR TERCEIRO;5.068;5.050;0;0,000;28/03/2024;28/03/2024
2654826;0061;ZP07;IB008838;APLICAR CORROTECT;5.068;5.050;0;0,000;01/04/2024;01/04/2024
2654826;0062;ZP05;IB-REC01;RECEBER TERCEIRO;5.068;0;0;0,000;;
2654826;1000;ZP10;IB329900;QA/LOG/SCH;5.068;4.857;0;485,700;16/04/2024;22/04/2024
2654826;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.068;0;0;0,000;;
2654827;0031;ZP26;IB324528;APONTAMENTO WASTE-SFC;5.210;0;159;0,000;22/04/2024;22/04/2024
2654827;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;5.210;5.225;0;57,475;02/04/2024;22/04/2024
2654827;0020;ZP04;IB023610;JATEAR;5.210;5.225;0;26,125;02/04/2024;22/04/2024
2654827;0030;ZQ04;IB324528;RETIFICAR FACE;5.210;5.225;0;62,700;02/04/2024;22/04/2024
2654827;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;5.210;5.225;0;120,175;02/04/2024;22/04/2024
2654827;0050;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;5.210;0;19;0,000;01/04/2024;22/04/2024
2654827;0060;ZP28;IB-ENV01;ENVIAR TERCEIRO;5.210;5.206;0;0,000;02/04/2024;02/04/2024
2654827;0061;ZP07;IB008838;APLICAR CORROTECT;5.210;5.206;0;0,000;03/04/2024;03/04/2024
2654827;0062;ZP05;IB-REC01;RECEBER TERCEIRO;5.210;0;0;0,000;;
2654827;1000;ZP10;IB329900;QA/LOG/SCH;5.210;5.032;0;503,200;16/04/2024;22/04/2024
2654827;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.210;0;0;0,000;;
2654834;0031;ZP04;IB324511;APONTAMENTO WASTE-SFC;3.496;0;105;0,000;22/04/2024;22/04/2024
2654834;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.496;3.520;0;10,560;02/04/2024;20/04/2024
2654834;0020;ZP04;IB023610;JATEAR;3.496;3.520;0;31,680;02/04/2024;20/04/2024
2654834;0030;ZP04;IB324511;RETIFICAR FACE;3.496;3.480;40;69,125;22/03/2024;22/04/2024
2654834;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;3.496;3.476;4;113,926;28/03/2024;22/04/2024
2654834;0045;ZP05;IB-TXT01;OLEAR;3.496;0;0;0,000;;
2654834;0050;ZP04;IB324876;RETIFICAR DIÂMETRO INTERNO;3.496;3.462;14;762,540;02/04/2024;22/04/2024
2654834;0060;ZP28;IB-ENV01;ENV. TERCEIRO;3.496;3.462;0;0,000;02/04/2024;04/04/2024
2654834;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.496;3.462;0;0,000;03/04/2024;05/04/2024
2654834;0062;ZP05;IB-REC01;REC. TERCEIRO;3.496;0;0;0,000;;
2654834;0070;ZQ01;IB329131;RET/LAP PISTA;3.496;3.567;30;1.779;11/04/2024;15/04/2024
2654834;1000;ZP10;IB329900;QA/LOG/SCH;3.496;3.303;0;198,180;14/04/2024;20/04/2024
2654834;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.496;0;0;0,000;;
2654835;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;2.120;0;58;0,000;15/05/2024;15/05/2024
2654835;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.120;2.019;0;8,076;05/04/2024;15/05/2024
2654835;0020;ZP04;IB023610;JATEAR;2.120;2.019;0;201,900;05/04/2024;15/05/2024
2654835;0030;ZQ04;IB324528;RETIFICAR FACE;2.120;2.019;0;18,171;05/04/2024;15/05/2024
2654835;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;2.120;2.019;0;76,722;05/04/2024;15/05/2024
2654835;0045;ZP05;IB-TXT01;OLEAR;2.120;0;0;0,000;;
2654835;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;2.120;2.013;6;553;05/04/2024;06/04/2024
2654835;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.120;2.091;0;0,000;06/04/2024;08/04/2024
2654835;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.120;2.091;0;0,000;08/04/2024;09/04/2024
2654835;0062;ZP05;IB-REC01;REC. TERCEIRO;2.120;0;0;0,000;;
2654835;0070;ZQ01;IB329111;RET/LAP PISTA;2.120;1.975;15;425;18/04/2024;21/04/2024
2654835;1000;ZP10;IB329900;QA/LOG/SCH;2.120;2.041;0;163,280;21/04/2024;27/04/2024
2654835;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.120;0;0;0,000;;
2654943;0031;ZP26;IB324511;APONTAMENTO WASTE - SFC;21.900;0;20;0,000;21/05/2024;21/05/2024
2654943;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;21.900;21.994;0;351,904;06/04/2024;17/05/2024
2654943;0020;ZP04;IB023610;JATEAR;21.900;21.994;0;703,808;06/04/2024;17/05/2024
2654943;0030;ZP04;IB324511;RETIFICAR FACE;21.900;21.956;38;437,243;25/03/2024;21/05/2024
2654943;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;21.900;21.956;0;834,328;06/04/2024;17/05/2024
2654943;0045;ZP05;IB-TXT01;OLEAR;21.900;0;0;0,000;;
2654943;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;21.900;21.906;50;6.181;06/04/2024;23/04/2024
2654943;0060;ZP28;IB-ENV01;ENV. TERCEIRO;21.900;21.858;0;0,000;08/04/2024;22/04/2024
2654943;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;21.900;21.858;0;0,000;09/04/2024;24/04/2024
2654943;0062;ZP05;IB-REC01;REC. TERCEIRO;21.900;0;0;0,000;;
2654943;0070;ZQ01;IB329111;RET/LAP PISTA;21.900;21.900;26;5.107;19/04/2024;08/05/2024
2654943;1000;ZP10;IB329900;QA/LOG/SCH;21.900;21.766;0;1.262,428;21/04/2024;10/05/2024
2654943;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);21.900;0;0;0,000;;
2660286;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;5.785;0;186;0,000;21/05/2024;21/05/2024
2660286;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;5.785;5.883;0;29,415;08/04/2024;21/05/2024
2660286;0020;ZP04;IB023610;JATEAR;5.785;5.883;0;23,532;08/04/2024;21/05/2024
2660286;0030;ZP04;IB324528;RETIFICAR FACE;5.785;5.883;0;70,596;08/04/2024;21/05/2024
2660286;0035;ZP05;IB-TXT01;OLEAR;5.785;0;0;0,000;;
2660286;0040;ZP04;IB324712;RETIFICAR DIÂMETRO EXTERNO;5.785;5.858;25;1.261,531;06/04/2024;21/05/2024
2660286;0050;ZP28;IB-ENV01;ENV. TERCEIRO;5.785;5.858;0;0,000;08/04/2024;10/04/2024
2660286;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;5.785;5.858;0;0,000;10/04/2024;11/04/2024
2660286;0052;ZP05;IB-REC01;REC. TERCEIRO;5.785;0;0;0,000;;
2660286;0060;ZQ01;IB329138;RET/LAP PISTA;5.785;5.722;0;1.174;24/04/2024;29/04/2024
2660286;1000;ZP10;IB329900;QA/LOG/SCH;5.785;5.574;0;245,256;26/04/2024;16/05/2024
2660286;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.785;0;0;0,000;;
2660288;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;1.700;0;87;0,000;24/06/2024;24/06/2024
2660288;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.700;1.610;0;8,050;09/04/2024;09/04/2024
2660288;0020;ZP04;IB023610;JATEAR;1.700;1.610;0;6,440;09/04/2024;09/04/2024
2660288;0030;ZQ04;IB324528;RETIFICAR FACE;1.700;1.610;0;16,100;09/04/2024;09/04/2024
2660288;0035;ZP05;IB-TXT01;OLEAR;1.700;0;0;0,000;;
2660288;0040;ZQ01;IB324712;RETIFICAR DIÂMETRO EXTERNO;1.700;1.599;11;701;09/04/2024;15/04/2024
2660288;0050;ZP28;IB-ENV01;ENV. TERCEIRO;1.700;1.738;0;0,000;10/04/2024;10/04/2024
2660288;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.700;1.738;0;0,000;15/04/2024;15/04/2024
2660288;0052;ZP05;IB-REC01;REC. TERCEIRO;1.700;0;0;0,000;;
2660288;0060;ZQ01;IB329138;RET/LAP PISTA;1.700;1.660;0;374;29/04/2024;02/05/2024
2660288;1000;ZP10;IB329900;QA/LOG/SCH;1.700;1.602;0;70,488;30/04/2024;01/05/2024
2660288;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.700;0;0;0,000;;
2666096;0031;ZP26;12234393;APONTAMENTO WASTE - SFC;2.166;0;179;0,000;19/07/2024;19/07/2024
2666096;0106;ZP26;12235773;TORNO INDEX 2 MC400;2.166;1.951;0;0,000;09/07/2024;19/07/2024
2666096;0010;ZP05;IB-TXT01;RECEBER DISCOS DE TERCEIROS;2.166,00;0,00;0,00;0,000;;
2666096;0024;ZP28;IB-ENV01;ENVIAR PARA TERCEIRO;2.166;2.166;0;0,000;20/03/2024;20/03/2024
2666096;0025;ZP07;IB008855;TOTO SUPETRAT;2.166;2.166;0;0,000;09/04/2024;09/04/2024
2666096;0026;ZP05;IB-REC01;RECEBER DE TERCEIRO;2.166;0;0;0,000;;
2666096;0030;ZP01;12234393;RETIFICAR FACES 1° PASSE - EMB. CTN;2.166,00;2.140,00;0,00;749;18/04/2024;26/06/2024
2666096;0040;ZP01;12234393;RETIFICAR FACES 2° PASSE - EMB. CTN;2.166;2.166;0;105;23/04/2024;23/04/2024
2666096;0050;ZP01;12234393;RETIFICAR FACES 3° PASSE - EMB. CTN;2.166;2.166;0;109;23/04/2024;23/04/2024
2666096;0060;ZP01;12234393;RETIFICAR FACES 4° PASSE - EMB. CTN;2.166;2.146;20;74;23/04/2024;23/04/2024
2666096;0070;ZP04;85054624;RETICAR DIAM. EXT. 1° PASSE - EMB. CTN;2.166,00;2.113,00;0,00;45,641;26/04/2024;26/04/2024
2666096;0080;ZP04;85054624;RETICAR DIAM. EXT. 2° PASSE - EMB. CTN;2.166;2.113;0;2.738,448;26/04/2024;26/04/2024
2666096;0090;ZP04;85054624;RETICAR DIAM. EXT. 3° PASSE - EMB. CTN;2.166;2.113;0;45,641;26/04/2024;26/04/2024
2666096;0100;ZP04;85054624;RETICAR DIAM. EXT. 4° PASSE - EMB. CTN;2.166;1.951;392;42,142;26/04/2024;19/07/2024
2666096;0105;ZP01;12235773;TORNEAR ØINT DURO;2.166;1.951;0;1.757;26/04/2024;27/06/2024
2666096;0110;ZP04;12244535;TAMBOREAR - ROESLER AXIAL (30 MIN/1CX);2.166,00;1.575,00;0,00;614,250;09/07/2024;11/07/2024
2666096;0115;ZP04;12234220;SECAR - TAMBOR SPIRATRON SEC.SABUGO;2.166,00;1.575,00;0,00;6,300;09/07/2024;11/07/2024
2666096;0120;ZP04;85054716;ESCOLHER VISUAL/ EMBALAR;2.166,00;1.575,00;0,00;166,950;09/07/2024;11/07/2024
2666096;0125;ZP05;IB-TXT01;CONTROLAR 100% NO PINO MINIMO;2.166,00;0,00;0,00;0,000;;
2666096;1000;ZP04;IB329900;QA/LOG/SCH;2.166,00;1.575,00;0,00;630;09/07/2024;11/07/2024
2666096;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.166,00;0,00;0,00;0,000;;
2672157;0010;ZP04;IB158510;LAVAR;35.836;35.616;0;356,160;10/04/2024;10/04/2024
2672157;0020;ZP04;IB153537;CEMENTAR/TEMPERAR/REVENIR;35.836;35.616;0;2.136,960;10/04/2024;10/04/2024
2672157;0030;ZP04;IB023610;JATEAR;35.836;35.616;0;712,320;10/04/2024;10/04/2024
2672157;0040;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;35.836;35.616;0;463,008;10/04/2024;10/04/2024
2672157;0050;ZP01;IB324528;RETIFICAR FACE 2º PASSE;35.836;35.609;7;206;10/04/2024;14/04/2024
2672157;0060;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;35.836;34.678;0;970,984;12/04/2024;12/04/2024
2672157;0070;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;35.836;34.672;6;970,816;12/04/2024;29/05/2024
2672157;0080;ZP05;IB-TXT01;GRAVAR FACE;35.836;0;0;0,000;;
2672157;0090;ZP28;IB-ENV01;ENV.TERCEIRO;35.836;34.672;0;0,000;12/04/2024;18/04/2024
2672157;0091;ZP07;IB008808;TORNEAR DURO;35.836;27.453;0;0,000;15/04/2024;03/05/2024
2672157;0092;ZP05;IB-REC01;REC.TERCEIRO;35.836;0;0;0,000;;
2672157;0100;ZP01;IB324876;RETIFICAR BORDA;35.836;37.045;10;7.477;19/04/2024;22/05/2024
2672157;1000;ZP10;IB329900;QA/LOG/SCH;35.836;35.834;0;3.583,400;24/04/2024;22/05/2024
2672157;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);35.836;0;0;0,000;;
2677349;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;9.000;8.484;0;25,452;04/04/2024;04/04/2024
2677349;0020;ZP04;IB023610;JATEAR;9.000;8.484;0;76,356;04/04/2024;04/04/2024
2677349;0030;ZP04;IB324511;RETIFICAR FACE;9.000;8.484;0;169,680;04/04/2024;04/04/2024
2677349;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;9.000;0;21;0,000;28/03/2024;29/03/2024
2677349;0045;ZP05;IB-TXT01;OLEAR;9.000;0;0;0,000;;
2677349;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;9.000;8.459;12;2.762;04/04/2024;06/04/2024
2677349;0060;ZP28;IB-ENV01;ENV. TERCEIRO;9.000;8.224;0;0,000;04/04/2024;08/04/2024
2677349;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;9.000;8.224;0;0,000;05/04/2024;09/04/2024
2677349;0062;ZP05;IB-REC01;REC. TERCEIRO;9.000;0;0;0,000;;
2677349;0070;ZQ01;IB329131;RET/LAP PISTA;9.000;8.224;0;1.509;05/04/2024;10/04/2024
2677349;1000;ZP10;IB329900;QA/LOG/SCH;9.000;8.892;0;586,872;07/04/2024;06/05/2024
2677349;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);9.000;0;0;0,000;;
2677527;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;5.520;5.614;0;33,684;06/04/2024;06/04/2024
2677527;0020;ZP04;IB023610;JATEAR;5.520;5.614;0;56,140;06/04/2024;06/04/2024
2677527;0030;ZP04;IB324511;RETIFICAR FACE;5.520;0;6;0,000;27/03/2024;27/03/2024
2677527;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;5.520;0;8;0,000;01/04/2024;01/04/2024
2677527;0045;ZP05;IB-TXT01;OLEAR;5.520;0;0;0,000;;
2677527;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;5.520;5.589;11;1.549;06/04/2024;09/04/2024
2677527;0060;ZP28;IB-ENV01;ENV. TERCEIRO;5.520;5.575;0;0,000;08/04/2024;09/04/2024
2677527;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;5.520;5.575;0;0,000;09/04/2024;11/04/2024
2677527;0062;ZP05;IB-REC01;REC. TERCEIRO;5.520;0;0;0,000;;
2677527;0070;ZQ01;IB329131;RET/LAP PISTA;5.520;5.332;0;1.056;10/04/2024;18/04/2024
2677527;1000;ZP10;IB329900;QA/LOG/SCH;5.520;5.469;0;366,423;14/04/2024;19/04/2024
2677532;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1;3.719;0;55,785;04/04/2024;04/04/2024
2677532;0020;ZP04;IB023610;JATEAR;1;3.719;0;293,801;04/04/2024;04/04/2024
2677532;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1;3.719;0;37,190;04/04/2024;04/04/2024
2677532;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;1;3.719;0;37,190;04/04/2024;04/04/2024
2677532;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;1;3.719;0;92,975;04/04/2024;04/04/2024
2677532;0055;ZP05;IB-TXT01;OLEAR;1;0;0;0,000;;
2677532;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1;3.684;35;1.307;04/04/2024;06/04/2024
2677532;0070;ZP28;IB-ENV01;ENV. TERCEIRO;1;0;0;0,000;06/04/2024;06/04/2024
2677532;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1;0;0;0,000;06/04/2024;06/04/2024
2677532;0072;ZP05;IB-REC01;REC. TERCEIRO;1;0;0;0,000;;
2677532;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;1;3.746;0;1.279;06/04/2024;09/04/2024
2677532;1000;ZP10;IB329900;QA/LOG/SCH;1;0;0;0,000;;
2677532;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1;0;0;0,000;;
2677533;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.000;1.010;0;14,140;06/04/2024;06/04/2024
2677533;0020;ZP04;IB023610;JATEAR;1.000;1.010;0;94,940;06/04/2024;06/04/2024
2677533;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.000;1.010;0;13,130;06/04/2024;06/04/2024
2677533;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;1.000;1.010;0;13,130;06/04/2024;06/04/2024
2677533;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;1.000;1.010;0;41,410;06/04/2024;06/04/2024
2677533;0055;ZP05;IB-TXT01;OLEAR;1.000;0;0;0,000;;
2677533;0060;ZQ04;IB324876;RETIFICAR DIÂMETRO INTERNO;1.000;1.000;5;347,264;05/04/2024;14/05/2024
2677533;0070;ZP28;IB-ENV01;ENV. TERCEIRO;1.000;1.005;0;0,000;06/04/2024;06/04/2024
2677533;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.000;1.005;0;0,000;08/04/2024;08/04/2024
2677533;0072;ZP05;IB-REC01;REC. TERCEIRO;1.000;0;0;0,000;;
2677533;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;1.000;993;0;344;09/04/2024;10/04/2024
